3

v02 a00 v00
-787.0 0.0 0.0
-760.0 1.0 0.0
-762.0 1.0 0.0
-661.0 0.0 0.0
-838.0 11.0 0.0
-423.0 0.0 0.0
-571.0 1.0 0.0
-764.0 0.0 0.0
-814.0 0.0 0.0
-764.0 0.0 0.0
-794.0 0.0 0.0
-769.0 2.0 0.0
-805.0 0.0 0.0
-784.0 9.0 0.0
-776.0 0.0 0.0
-776.0 10.0 0.0
-850.0 11.0 0.0
-783.0 2.0 0.0
-695.0 8.0 0.0
-758.0 4.0 0.0
-617.0 8.0 0.0
-741.0 12.0 0.0
-855.0 0.0 0.0
-723.0 7.0 0.0
-823.0 1.0 0.0
-838.0 0.0 0.0
-773.0 34.0 0.0
-753.0 13.0 0.0
-889.0 0.0 0.0
-834.0 0.0 0.0
-797.0 0.0 0.0
-816.0 0.0 0.0
-786.0 5.0 0.0
-785.0 2.0 0.0
-795.0 11.0 0.0
-818.0 3.0 0.0
-820.0 2.0 0.0
-770.0 1.0 0.0
-768.0 1.0 0.0
-822.0 0.0 0.0
-757.0 0.0 0.0
-727.0 0.0 0.0
-702.0 0.0 0.0
-506.0 0.0 0.0
-713.0 0.0 0.0
-757.0 0.0 0.0
-679.0 0.0 0.0
-601.0 0.0 0.0
-264.0 1.0 0.0
-209.0 0.0 0.0
-790.0 1.0 0.0
-818.0 2.0 0.0
-734.0 0.0 0.0
-787.0 0.0 0.0
-744.0 9.0 0.0
-748.0 5.0 0.0
-912.0 0.0 0.0
-798.0 2.0 0.0
-639.0 0.0 0.0
-756.0 0.0 0.0
-785.0 31.0 0.0
-718.0 28.0 0.0
-836.0 24.0 0.0
-809.0 1.0 0.0
-785.0 11.0 0.0
-347.0 0.0 0.0
-784.0 10.0 0.0
-755.0 0.0 0.0
-827.0 1.0 0.0
-732.0 2.0 0.0
-822.0 0.0 0.0
-681.0 0.0 0.0
-793.0 7.0 0.0
-504.0 1.0 0.0
-580.0 0.0 0.0
-778.0 10.0 0.0
-829.0 11.0 0.0
-735.0 0.0 0.0
-363.0 0.0 0.0
-752.0 0.0 0.0
-601.0 2.0 0.0
-741.0 0.0 0.0
-706.0 0.0 0.0
-775.0 0.0 0.0
-732.0 9.0 0.0
-702.0 7.0 0.0
-716.0 22.0 0.0
-782.0 0.0 0.0
-632.0 0.0 0.0
-812.0 0.0 0.0
-686.0 0.0 0.0
-820.0 0.0 0.0
-766.0 0.0 0.0
-786.0 0.0 0.0
-725.0 0.0 0.0
-652.0 1.0 0.0
-142.0 2.0 0.0
-354.0 2.0 0.0
-899.0 7.0 0.0
-645.0 0.0 0.0
-767.0 16.0 0.0
-800.0 6.0 0.0
-833.0 0.0 0.0
-688.0 1.0 0.0
-793.0 10.0 0.0
-713.0 10.0 0.0
-787.0 0.0 0.0
-840.0 0.0 0.0
-816.0 0.0 0.0
-741.0 0.0 0.0
-780.0 2.0 0.0
-672.0 0.0 0.0
-808.0 0.0 0.0
-720.0 9.0 0.0
-715.0 0.0 0.0
-778.0 1.0 0.0
-794.0 10.0 0.0
-655.0 12.0 0.0
-436.0 0.0 0.0
-852.0 2.0 0.0
-809.0 0.0 0.0
-731.0 0.0 0.0
-760.0 1.0 0.0
-813.0 2.0 0.0
-780.0 1.0 0.0
-782.0 0.0 0.0
-425.0 2.0 0.0
-582.0 0.0 0.0
-499.0 1.0 0.0
-776.0 0.0 0.0
-793.0 2.0 0.0
-752.0 10.0 0.0
-797.0 0.0 0.0
-842.0 10.0 0.0
-711.0 7.0 0.0
-811.0 0.0 0.0
-770.0 0.0 0.0
-753.0 0.0 0.0
-795.0 11.0 0.0
-813.0 0.0 0.0
-756.0 10.0 0.0
-662.0 6.0 0.0
-625.0 7.0 0.0
-809.0 1.0 0.0
-798.0 1.0 0.0
-781.0 1.0 0.0
-809.0 3.0 0.0
-357.0 1.0 0.0
-742.0 0.0 0.0
-877.0 0.0 0.0
-799.0 1.0 0.0
-839.0 1.0 0.0
-770.0 1.0 0.0
-768.0 1.0 0.0
-703.0 0.0 0.0
-778.0 1.0 0.0
-753.0 0.0 0.0
-814.0 2.0 0.0
-730.0 1.0 0.0
-755.0 0.0 0.0
-795.0 0.0 0.0
-765.0 0.0 0.0
-810.0 0.0 0.0
-454.0 1.0 0.0
-818.0 0.0 0.0
-777.0 0.0 0.0
-754.0 1.0 0.0
-733.0 1.0 0.0
-327.0 1.0 0.0
-784.0 1.0 0.0
-840.0 4.0 0.0
-696.0 3.0 0.0
-793.0 2.0 0.0
-875.0 1.0 0.0
-743.0 0.0 0.0
-802.0 9.0 0.0
-729.0 0.0 0.0
-658.0 0.0 0.0
-627.0 0.0 0.0
-787.0 0.0 0.0
-778.0 0.0 0.0
-717.0 0.0 0.0
-825.0 0.0 0.0
-733.0 1.0 0.0
-752.0 1.0 0.0
-651.0 0.0 0.0
-819.0 0.0 0.0
-819.0 2.0 0.0
-830.0 0.0 0.0
-605.0 4.0 0.0
-773.0 8.0 0.0
-792.0 0.0 0.0
-775.0 2.0 0.0
-705.0 10.0 0.0
-794.0 5.0 0.0
-779.0 1.0 0.0
-810.0 1.0 0.0
-798.0 1.0 0.0
-766.0 10.0 0.0
-801.0 10.0 0.0
-827.0 0.0 0.0
-699.0 0.0 0.0
-825.0 0.0 0.0
-667.0 0.0 0.0
-847.0 1.0 0.0
-696.0 9.0 0.0
-838.0 11.0 0.0
-812.0 1.0 0.0
-712.0 1.0 0.0
-856.0 2.0 0.0
-787.0 2.0 0.0
-493.0 2.0 0.0
-723.0 4.0 0.0
-661.0 9.0 0.0
-881.0 31.0 0.0
-818.0 31.0 0.0
-830.0 12.0 0.0
-484.0 0.0 0.0
-563.0 6.0 0.0
-744.0 0.0 0.0
-502.0 1.0 0.0
-663.0 0.0 0.0
-789.0 5.0 0.0
-799.0 1.0 0.0
-599.0 0.0 0.0
-540.0 2.0 0.0
-751.0 0.0 0.0
-747.0 2.0 0.0
-776.0 0.0 0.0
-811.0 1.0 0.0
-787.0 10.0 0.0
-869.0 11.0 0.0
-749.0 0.0 0.0
-767.0 0.0 0.0
-833.0 0.0 0.0
-755.0 10.0 0.0
-684.0 0.0 0.0
-814.0 1.0 0.0
-843.0 0.0 0.0
-773.0 1.0 0.0
-805.0 0.0 0.0
-665.0 0.0 0.0
-833.0 0.0 0.0
-692.0 0.0 0.0
-533.0 1.0 0.0
-786.0 12.0 0.0
-818.0 0.0 0.0
-744.0 0.0 0.0
-732.0 0.0 0.0
-959.0 1.0 0.0
-835.0 1.0 0.0
-732.0 10.0 0.0
-856.0 0.0 0.0
-768.0 0.0 0.0
-28.0 1.0 0.0
-814.0 0.0 0.0
-728.0 1.0 0.0
-853.0 2.0 0.0
-703.0 1.0 0.0
-753.0 11.0 0.0
-790.0 11.0 0.0
-588.0 1.0 0.0
-758.0 1.0 0.0
-758.0 13.0 0.0
-704.0 0.0 0.0
-816.0 0.0 0.0
-806.0 12.0 0.0
-778.0 0.0 0.0
-702.0 0.0 0.0
-749.0 9.0 0.0
-742.0 17.0 0.0
-764.0 11.0 0.0
-764.0 0.0 0.0
-775.0 0.0 0.0
-765.0 12.0 0.0
-426.0 0.0 0.0
-772.0 4.0 0.0
-818.0 1.0 0.0
-707.0 0.0 0.0
-795.0 1.0 0.0
-766.0 1.0 0.0
-799.0 1.0 0.0
-873.0 10.0 0.0
-692.0 0.0 0.0
-787.0 0.0 0.0
-787.0 0.0 0.0
-793.0 10.0 0.0
-835.0 4.0 0.0
-751.0 0.0 0.0
-650.0 0.0 0.0
-752.0 1.0 0.0
-766.0 1.0 0.0
-717.0 1.0 0.0
-38.0 5.0 0.0
-365.0 0.0 0.0
-258.0 0.0 0.0
-830.0 1.0 0.0
-741.0 1.0 0.0
-767.0 1.0 0.0
-701.0 1.0 0.0
-777.0 1.0 0.0
-802.0 0.0 0.0
-737.0 3.0 0.0
-771.0 0.0 0.0
-794.0 10.0 0.0
-710.0 1.0 0.0
-798.0 4.0 0.0
-758.0 12.0 0.0
-844.0 9.0 0.0
-740.0 0.0 0.0
-817.0 0.0 0.0
-774.0 0.0 0.0
-527.0 6.0 0.0
-264.0 1.0 0.0
-338.0 3.0 0.0
-814.0 0.0 0.0
-767.0 8.0 0.0
-825.0 1.0 0.0
-869.0 16.0 0.0
-813.0 0.0 0.0
-850.0 21.0 0.0
-717.0 0.0 0.0
-782.0 1.0 0.0
-707.0 11.0 0.0
-797.0 0.0 0.0
-798.0 0.0 0.0
-787.0 10.0 0.0
-747.0 10.0 0.0
-423.0 1.0 0.0
-857.0 21.0 0.0
-845.0 6.0 0.0
-740.0 8.0 0.0
-438.0 3.0 0.0
-780.0 2.0 0.0
-790.0 1.0 0.0
-721.0 1.0 0.0
-814.0 2.0 0.0
-727.0 3.0 0.0
-723.0 10.0 0.0
-814.0 1.0 0.0
-766.0 0.0 0.0
-476.0 3.0 0.0
-862.0 0.0 0.0
-887.0 1.0 0.0
-744.0 0.0 0.0
-765.0 1.0 0.0
-628.0 0.0 0.0
-788.0 1.0 0.0
-891.0 0.0 0.0
-723.0 0.0 0.0
-679.0 11.0 0.0
-827.0 0.0 0.0
-819.0 8.0 0.0
-837.0 1.0 0.0
-811.0 0.0 0.0
-754.0 0.0 0.0
-812.0 0.0 0.0
-761.0 11.0 0.0
-836.0 5.0 0.0
-577.0 2.0 0.0
-787.0 1.0 0.0
-663.0 0.0 0.0
-776.0 5.0 0.0
-823.0 3.0 0.0
-786.0 0.0 0.0
-752.0 11.0 0.0
-773.0 1.0 0.0
-705.0 1.0 0.0
-797.0 32.0 0.0
-725.0 2.0 0.0
-834.0 1.0 0.0
-669.0 8.0 0.0
-601.0 0.0 0.0
-755.0 1.0 0.0
-798.0 0.0 0.0
-717.0 1.0 0.0
-793.0 0.0 0.0
-873.0 1.0 0.0
-791.0 0.0 0.0
-878.0 0.0 0.0
-468.0 0.0 0.0
-738.0 0.0 0.0
-736.0 1.0 0.0
-727.0 0.0 0.0
-756.0 9.0 0.0
-666.0 11.0 0.0
-788.0 0.0 0.0
-812.0 9.0 0.0
-761.0 4.0 0.0
-779.0 1.0 0.0
-838.0 1.0 0.0
-762.0 12.0 0.0
-685.0 13.0 0.0
-760.0 12.0 0.0
-814.0 6.0 0.0
-821.0 0.0 0.0
-378.0 0.0 0.0
-648.0 0.0 0.0
-721.0 11.0 0.0
-749.0 11.0 0.0
-829.0 11.0 0.0
-705.0 0.0 0.0
-730.0 1.0 0.0
-543.0 1.0 0.0
-788.0 7.0 0.0
-737.0 12.0 0.0
-639.0 0.0 0.0
-704.0 0.0 0.0
-895.0 0.0 0.0
-773.0 0.0 0.0
-798.0 0.0 0.0
-371.0 0.0 0.0
-737.0 6.0 0.0
-42.0 1.0 0.0
-501.0 1.0 0.0
-777.0 1.0 0.0
-815.0 0.0 0.0
-871.0 0.0 0.0
-722.0 0.0 0.0
-721.0 2.0 0.0
-831.0 11.0 0.0
-807.0 10.0 0.0
-827.0 11.0 0.0
-644.0 0.0 0.0
-741.0 0.0 0.0
-555.0 1.0 0.0
-155.0 1.0 0.0
-241.0 12.0 0.0
-750.0 0.0 0.0
-793.0 1.0 0.0
-749.0 0.0 0.0
-764.0 0.0 0.0
-812.0 0.0 0.0
-738.0 0.0 0.0
-728.0 0.0 0.0
-853.0 8.0 0.0
-778.0 1.0 0.0
-671.0 1.0 0.0
-800.0 9.0 0.0
-270.0 10.0 0.0
-749.0 5.0 0.0
-820.0 1.0 0.0
-773.0 11.0 0.0
-745.0 0.0 0.0
-790.0 0.0 0.0
-854.0 1.0 0.0
-713.0 1.0 0.0
-661.0 0.0 0.0
-743.0 10.0 0.0
-775.0 13.0 0.0
-763.0 1.0 0.0
-744.0 1.0 0.0
-726.0 0.0 0.0
-814.0 5.0 0.0
-790.0 11.0 0.0
-759.0 11.0 0.0
-814.0 0.0 0.0
-838.0 0.0 0.0
-765.0 0.0 0.0
-741.0 1.0 0.0
-769.0 3.0 0.0
-644.0 1.0 0.0
-775.0 0.0 0.0
-752.0 12.0 0.0
-788.0 12.0 0.0
-778.0 11.0 0.0
-804.0 11.0 0.0
-785.0 10.0 0.0
-583.0 10.0 0.0
-788.0 0.0 0.0
-871.0 6.0 0.0
-805.0 10.0 0.0
-848.0 1.0 0.0
-726.0 2.0 0.0
-805.0 0.0 0.0
-399.0 0.0 0.0
-807.0 0.0 0.0
-805.0 5.0 0.0
-759.0 0.0 0.0
-700.0 0.0 0.0
-589.0 0.0 0.0
-777.0 11.0 0.0
-766.0 10.0 0.0
-520.0 10.0 0.0
-800.0 0.0 0.0
-786.0 0.0 0.0
-787.0 0.0 0.0
-453.0 0.0 0.0
-521.0 11.0 0.0
-851.0 0.0 0.0
-818.0 1.0 0.0
-375.0 1.0 0.0
-852.0 1.0 0.0
-370.0 0.0 0.0
-869.0 0.0 0.0
-518.0 1.0 0.0
-790.0 0.0 0.0
-775.0 0.0 0.0
-767.0 0.0 0.0
-766.0 11.0 0.0
-747.0 0.0 0.0
-798.0 4.0 0.0
-811.0 1.0 0.0
-809.0 11.0 0.0
-812.0 0.0 0.0
-788.0 10.0 0.0
-852.0 0.0 0.0
-787.0 0.0 0.0
-716.0 4.0 0.0
93.0 4.0 0.0
-663.0 0.0 0.0
-784.0 0.0 0.0
-777.0 22.0 0.0
-710.0 11.0 0.0
-814.0 10.0 0.0
-770.0 11.0 0.0
-650.0 11.0 0.0
-736.0 11.0 0.0
-797.0 10.0 0.0
-808.0 11.0 0.0
-787.0 0.0 0.0
-829.0 2.0 0.0
-768.0 1.0 0.0
-648.0 10.0 0.0
-561.0 1.0 0.0
-768.0 12.0 0.0
-834.0 0.0 0.0
-754.0 1.0 0.0
-859.0 0.0 0.0
-817.0 28.0 0.0
-817.0 4.0 0.0
-759.0 4.0 0.0
-803.0 0.0 0.0
-784.0 3.0 0.0
-568.0 1.0 0.0
-734.0 1.0 0.0
-816.0 1.0 0.0
-611.0 0.0 0.0
-798.0 12.0 0.0
-698.0 1.0 0.0
-767.0 0.0 0.0
-771.0 1.0 0.0
-712.0 1.0 0.0
-744.0 8.0 0.0
-738.0 11.0 0.0
-701.0 0.0 0.0
-611.0 0.0 0.0
-785.0 3.0 0.0
-358.0 0.0 0.0
-775.0 1.0 0.0
-756.0 0.0 0.0
-571.0 0.0 0.0
-819.0 4.0 0.0
-777.0 1.0 0.0
-420.0 0.0 0.0
-689.0 0.0 0.0
-836.0 0.0 0.0
-646.0 1.0 0.0
-810.0 23.0 0.0
-849.0 1.0 0.0
-860.0 0.0 0.0
-391.0 0.0 0.0
-792.0 2.0 0.0
-736.0 12.0 0.0
-660.0 7.0 0.0
-809.0 1.0 0.0
-783.0 3.0 0.0
-803.0 6.0 0.0
-767.0 10.0 0.0
-771.0 10.0 0.0
-548.0 10.0 0.0
-767.0 8.0 0.0
-800.0 5.0 0.0
-799.0 3.0 0.0
-473.0 1.0 0.0
-569.0 3.0 0.0
-748.0 0.0 0.0
-763.0 1.0 0.0
-622.0 1.0 0.0
-777.0 0.0 0.0
-803.0 0.0 0.0
-738.0 4.0 0.0
-772.0 3.0 0.0
-772.0 1.0 0.0
-724.0 0.0 0.0
-624.0 11.0 0.0
-857.0 8.0 0.0
-884.0 0.0 0.0
-830.0 0.0 0.0
-512.0 0.0 0.0
-798.0 2.0 0.0
-816.0 2.0 0.0
-874.0 0.0 0.0
-577.0 0.0 0.0
-776.0 1.0 0.0
-823.0 0.0 0.0
-137.0 1.0 0.0
-767.0 3.0 0.0
-762.0 1.0 0.0
-814.0 2.0 0.0
-767.0 8.0 0.0
-10.0 1.0 0.0
-736.0 13.0 0.0
-783.0 0.0 0.0
-693.0 3.0 0.0
-780.0 0.0 0.0
-657.0 0.0 0.0
-698.0 0.0 0.0
-726.0 0.0 0.0
-750.0 0.0 0.0
-735.0 1.0 0.0
-787.0 1.0 0.0
-750.0 7.0 0.0
-755.0 6.0 0.0
-770.0 13.0 0.0
-758.0 13.0 0.0
-874.0 32.0 0.0
-743.0 0.0 0.0
-865.0 30.0 0.0
-729.0 0.0 0.0
-710.0 0.0 0.0
-802.0 2.0 0.0
-713.0 1.0 0.0
-831.0 1.0 0.0
-824.0 9.0 0.0
-820.0 0.0 0.0
-752.0 0.0 0.0
-869.0 0.0 0.0
-755.0 2.0 0.0
-771.0 5.0 0.0
-648.0 0.0 0.0
-831.0 11.0 0.0
-560.0 0.0 0.0
-804.0 0.0 0.0
-869.0 0.0 0.0
-649.0 0.0 0.0
-923.0 0.0 0.0
-794.0 1.0 0.0
-715.0 0.0 0.0
-756.0 0.0 0.0
-785.0 11.0 0.0
-618.0 10.0 0.0
-647.0 11.0 0.0
-580.0 0.0 0.0
-796.0 11.0 0.0
-760.0 12.0 0.0
-759.0 0.0 0.0
-778.0 1.0 0.0
-754.0 0.0 0.0
-815.0 0.0 0.0
-857.0 0.0 0.0
-816.0 11.0 0.0
-754.0 0.0 0.0
-734.0 0.0 0.0
-807.0 0.0 0.0
-778.0 0.0 0.0
-747.0 0.0 0.0
-777.0 12.0 0.0
-730.0 1.0 0.0
-762.0 0.0 0.0
-812.0 9.0 0.0
-818.0 9.0 0.0
-697.0 1.0 0.0
-840.0 0.0 0.0
-722.0 8.0 0.0
-763.0 11.0 0.0
-860.0 2.0 0.0
-675.0 0.0 0.0
-812.0 10.0 0.0
-827.0 1.0 0.0
-757.0 0.0 0.0
-814.0 0.0 0.0
-777.0 0.0 0.0
-879.0 34.0 0.0
-786.0 32.0 0.0
-849.0 34.0 0.0
-835.0 33.0 0.0
-770.0 0.0 0.0
-856.0 0.0 0.0
-759.0 1.0 0.0
-493.0 4.0 0.0
-818.0 1.0 0.0
-787.0 12.0 0.0
-789.0 2.0 0.0
-360.0 0.0 0.0
-847.0 5.0 0.0
-729.0 1.0 0.0
-642.0 15.0 0.0
-767.0 11.0 0.0
-735.0 0.0 0.0
-468.0 10.0 0.0
-770.0 2.0 0.0
-481.0 0.0 0.0
-768.0 1.0 0.0
-770.0 0.0 0.0
-740.0 6.0 0.0
-393.0 0.0 0.0
-703.0 0.0 0.0
-734.0 0.0 0.0
-859.0 23.0 0.0
-816.0 1.0 0.0
-757.0 9.0 0.0
-770.0 0.0 0.0
-623.0 1.0 0.0
-822.0 0.0 0.0
-684.0 0.0 0.0
-668.0 0.0 0.0
-541.0 0.0 0.0
-722.0 0.0 0.0
-806.0 0.0 0.0
-774.0 2.0 0.0
-664.0 1.0 0.0
-672.0 0.0 0.0
-737.0 0.0 0.0
-748.0 0.0 0.0
-851.0 33.0 0.0
-816.0 31.0 0.0
-790.0 30.0 0.0
-787.0 10.0 0.0
-645.0 0.0 0.0
-818.0 5.0 0.0
-769.0 0.0 0.0
-511.0 0.0 0.0
-700.0 0.0 0.0
-839.0 8.0 0.0
-762.0 0.0 0.0
-354.0 0.0 0.0
-350.0 1.0 0.0
109.0 1.0 0.0
-849.0 5.0 0.0
-725.0 0.0 0.0
-649.0 1.0 0.0
-856.0 7.0 0.0
-776.0 12.0 0.0
-804.0 1.0 0.0
-706.0 1.0 0.0
-763.0 8.0 0.0
-797.0 2.0 0.0
-539.0 0.0 0.0
-781.0 7.0 0.0
-787.0 0.0 0.0
-667.0 10.0 0.0
-716.0 1.0 0.0
-704.0 1.0 0.0
-769.0 0.0 0.0
-819.0 10.0 0.0
-741.0 11.0 0.0
-833.0 1.0 0.0
-911.0 19.0 0.0
-861.0 10.0 0.0
-622.0 9.0 0.0
-797.0 0.0 0.0
-798.0 12.0 0.0
-791.0 3.0 0.0
-819.0 9.0 0.0
-861.0 0.0 0.0
-776.0 11.0 0.0
-871.0 17.0 0.0
-835.0 21.0 0.0
-779.0 27.0 0.0
-821.0 30.0 0.0
-739.0 27.0 0.0
-846.0 29.0 0.0
-686.0 5.0 0.0
-822.0 0.0 0.0
-812.0 0.0 0.0
-546.0 0.0 0.0
-777.0 8.0 0.0
-754.0 0.0 0.0
-680.0 3.0 0.0
-782.0 1.0 0.0
-675.0 0.0 0.0
-787.0 2.0 0.0
-717.0 0.0 0.0
-545.0 0.0 0.0
-566.0 0.0 0.0
-751.0 1.0 0.0
-539.0 0.0 0.0
-671.0 10.0 0.0
-712.0 0.0 0.0
-786.0 0.0 0.0
-754.0 1.0 0.0
-813.0 1.0 0.0
-757.0 12.0 0.0
-886.0 0.0 0.0
-806.0 9.0 0.0
-815.0 0.0 0.0
-749.0 0.0 0.0
-770.0 0.0 0.0
-468.0 0.0 0.0
-716.0 11.0 0.0
-791.0 10.0 0.0
-692.0 2.0 0.0
-831.0 0.0 0.0
-733.0 10.0 0.0
-724.0 11.0 0.0
-790.0 1.0 0.0
-819.0 2.0 0.0
-772.0 10.0 0.0
-757.0 2.0 0.0
-829.0 1.0 0.0
-771.0 1.0 0.0
-178.0 1.0 0.0
-755.0 2.0 0.0
-767.0 0.0 0.0
-715.0 1.0 0.0
-689.0 11.0 0.0
-349.0 0.0 0.0
-833.0 0.0 0.0
-858.0 1.0 0.0
-786.0 11.0 0.0
-780.0 27.0 0.0
-776.0 10.0 0.0
-808.0 0.0 0.0
-670.0 1.0 0.0
-780.0 2.0 0.0
-791.0 2.0 0.0
-568.0 0.0 0.0
-757.0 0.0 0.0
-578.0 1.0 0.0
-717.0 1.0 0.0
-708.0 12.0 0.0
-782.0 2.0 0.0
-510.0 1.0 0.0
-808.0 2.0 0.0
-813.0 1.0 0.0
-804.0 0.0 0.0
-41.0 11.0 0.0
-509.0 2.0 0.0
-796.0 11.0 0.0
-772.0 0.0 0.0
-846.0 10.0 0.0
-777.0 1.0 0.0
-795.0 1.0 0.0
-700.0 1.0 0.0
-823.0 0.0 0.0
-754.0 1.0 0.0
-785.0 6.0 0.0
-729.0 1.0 0.0
-785.0 1.0 0.0
-852.0 1.0 0.0
-719.0 13.0 0.0
-637.0 14.0 0.0
-786.0 0.0 0.0
-811.0 0.0 0.0
-592.0 10.0 0.0
-769.0 0.0 0.0
-507.0 2.0 0.0
-709.0 0.0 0.0
-713.0 0.0 0.0
-800.0 0.0 0.0
-808.0 2.0 0.0
-380.0 0.0 0.0
-102.0 1.0 0.0
-122.0 1.0 0.0
-775.0 1.0 0.0
-487.0 0.0 0.0
-786.0 3.0 0.0
-734.0 0.0 0.0
-751.0 2.0 0.0
-848.0 0.0 0.0
-740.0 0.0 0.0
-643.0 0.0 0.0
-838.0 11.0 0.0
-793.0 30.0 0.0
-839.0 3.0 0.0
-807.0 1.0 0.0
-840.0 2.0 0.0
-789.0 0.0 0.0
-843.0 0.0 0.0
-796.0 1.0 0.0
-773.0 12.0 0.0
-799.0 0.0 0.0
-602.0 0.0 0.0
-794.0 4.0 0.0
-651.0 0.0 0.0
-657.0 1.0 0.0
-613.0 0.0 0.0
-813.0 1.0 0.0
-672.0 0.0 0.0
-792.0 10.0 0.0
-737.0 0.0 0.0
-715.0 3.0 0.0
-714.0 1.0 0.0
-797.0 1.0 0.0
-776.0 11.0 0.0
-313.0 1.0 0.0
-839.0 1.0 0.0
-625.0 2.0 0.0
-722.0 1.0 0.0
-733.0 0.0 0.0
-813.0 0.0 0.0
-817.0 0.0 0.0
-542.0 0.0 0.0
-672.0 0.0 0.0
-786.0 0.0 0.0
-711.0 1.0 0.0
-809.0 1.0 0.0
-926.0 9.0 0.0
-786.0 12.0 0.0
-800.0 11.0 0.0
-774.0 2.0 0.0
-666.0 0.0 0.0
-654.0 0.0 0.0
-733.0 1.0 0.0
-781.0 10.0 0.0
-815.0 0.0 0.0
-738.0 1.0 0.0
-425.0 0.0 0.0
-693.0 1.0 0.0
-820.0 1.0 0.0
-733.0 1.0 0.0
-707.0 3.0 0.0
-778.0 0.0 0.0
-921.0 0.0 0.0
-854.0 0.0 0.0
-749.0 9.0 0.0
-1001.0 0.0 0.0
-778.0 2.0 0.0
-812.0 3.0 0.0
-765.0 0.0 0.0
-790.0 0.0 0.0
-826.0 3.0 0.0
-821.0 0.0 0.0
-830.0 1.0 0.0
-799.0 0.0 0.0
-744.0 5.0 0.0
-801.0 2.0 0.0
-705.0 6.0 0.0
-642.0 11.0 0.0
-839.0 1.0 0.0
-636.0 0.0 0.0
-796.0 1.0 0.0
-716.0 2.0 0.0
-809.0 0.0 0.0
-862.0 0.0 0.0
-863.0 0.0 0.0
-836.0 0.0 0.0
-812.0 0.0 0.0
-674.0 7.0 0.0
-790.0 9.0 0.0
-746.0 1.0 0.0
-732.0 0.0 0.0
-824.0 11.0 0.0
-23.0 2.0 0.0
-232.0 12.0 0.0
-200.0 12.0 0.0
-657.0 1.0 0.0
-903.0 11.0 0.0
-231.0 11.0 0.0
-582.0 1.0 0.0
-697.0 1.0 0.0
-711.0 0.0 0.0
-23.0 0.0 0.0
-789.0 12.0 0.0
-769.0 10.0 0.0
-777.0 0.0 0.0
-756.0 0.0 0.0
-771.0 0.0 0.0
-858.0 10.0 0.0
-453.0 11.0 0.0
-715.0 0.0 0.0
-769.0 0.0 0.0
-685.0 1.0 0.0
-782.0 7.0 0.0
-628.0 13.0 0.0
-683.0 1.0 0.0
-792.0 0.0 0.0
-800.0 0.0 0.0
-518.0 0.0 0.0
-557.0 0.0 0.0
-507.0 11.0 0.0
-829.0 13.0 0.0
-611.0 11.0 0.0
-806.0 9.0 0.0
-736.0 0.0 0.0
-819.0 0.0 0.0
-792.0 10.0 0.0
-831.0 10.0 0.0
-832.0 10.0 0.0
-839.0 10.0 0.0
-795.0 4.0 0.0
-695.0 0.0 0.0
-83.0 0.0 0.0
-642.0 0.0 0.0
-257.0 2.0 0.0
-709.0 11.0 0.0
-675.0 1.0 0.0
-318.0 1.0 0.0
-800.0 0.0 0.0
-790.0 9.0 0.0
-844.0 3.0 0.0
-782.0 0.0 0.0
-815.0 16.0 0.0
-838.0 10.0 0.0
-619.0 10.0 0.0
-817.0 0.0 0.0
-758.0 0.0 0.0
-749.0 0.0 0.0
-813.0 0.0 0.0
-805.0 0.0 0.0
-836.0 0.0 0.0
-693.0 0.0 0.0
-853.0 0.0 0.0
-817.0 0.0 0.0
-807.0 4.0 0.0
-813.0 8.0 0.0
-784.0 11.0 0.0
-758.0 0.0 0.0
-766.0 0.0 0.0
-708.0 4.0 0.0
-787.0 0.0 0.0
-256.0 1.0 0.0
-805.0 3.0 0.0
-690.0 1.0 0.0
-533.0 1.0 0.0
-798.0 0.0 0.0
-809.0 0.0 0.0
-739.0 1.0 0.0
-793.0 0.0 0.0
-668.0 18.0 0.0
-884.0 0.0 0.0
-597.0 0.0 0.0
-796.0 9.0 0.0
-739.0 9.0 0.0
-790.0 2.0 0.0
-767.0 10.0 0.0
-772.0 3.0 0.0
-782.0 28.0 0.0
-703.0 7.0 0.0
-871.0 28.0 0.0
-716.0 11.0 0.0
-772.0 0.0 0.0
-705.0 1.0 0.0
-832.0 1.0 0.0
-814.0 7.0 0.0
-732.0 2.0 0.0
-783.0 9.0 0.0
-805.0 10.0 0.0
-625.0 0.0 0.0
-767.0 11.0 0.0
-336.0 1.0 0.0
-583.0 2.0 0.0
-629.0 1.0 0.0
-788.0 1.0 0.0
-822.0 0.0 0.0
-479.0 0.0 0.0
-509.0 0.0 0.0
-767.0 0.0 0.0
-824.0 0.0 0.0
-709.0 0.0 0.0
-731.0 11.0 0.0
-818.0 1.0 0.0
-658.0 1.0 0.0
-843.0 9.0 0.0
-741.0 11.0 0.0
-745.0 0.0 0.0
-679.0 11.0 0.0
-842.0 2.0 0.0
-800.0 0.0 0.0
-776.0 1.0 0.0
-736.0 13.0 0.0
-715.0 20.0 0.0
-776.0 7.0 0.0
-841.0 31.0 0.0
-678.0 31.0 0.0
-799.0 28.0 0.0
-798.0 2.0 0.0
-770.0 0.0 0.0
-753.0 1.0 0.0
-767.0 14.0 0.0
-834.0 0.0 0.0
-671.0 1.0 0.0
-605.0 1.0 0.0
-489.0 8.0 0.0
-392.0 4.0 0.0
