4

v02 a00 a01 v00
-985.0 26.360828396374497 4.172489806503666 0.0
-954.0 27.439364018431313 4.400132551471753 0.0
-588.0 21.985923337890526 1.8384312821473336 0.0
-234.0 33.15104562256317 9.078335038252625 0.0
-601.0 22.16821104866069 2.65967409627271 0.0
-937.0 31.895285837257582 5.473511317302289 0.0
-404.0 34.01184870120006 9.246905931678361 0.0
-19.0 12.750012658868803 2.3888080452980245 0.0
-642.0 32.5788647526457 8.516432060166842 0.0
-448.0 30.22431515519773 6.36967452850577 0.0
8.0 33.52574813914629 7.783076634921549 0.0
-88.0 32.40164058939693 6.930136729724667 0.0
-110.0 26.472226441845155 5.53258316884464 0.0
27.0 12.866474251860852 2.475254657311222 0.0
-412.0 6.820598511317028 2.916132378578529 0.0
-191.0 21.00865866626158 5.7789560130822535 0.0
-394.0 5.098992354043243 3.053006180932759 0.0
-138.0 16.96794774418958 5.825060872822625 0.0
34.0 11.068914881766165 5.150777299119685 0.0
-113.0 9.544787077826724 4.613367527770974 0.0
-146.0 40.17418603473593 9.09274280692149 0.0
-122.0 48.741708440933714 13.2176869768179 0.0
-159.0 47.14162742417337 11.494517844021496 0.0
-138.0 17.90976758316877 6.8883542005849545 0.0
-178.0 41.455263557648486 9.70795452908208 0.0
-146.0 42.68064205782571 9.882288529975362 0.0
-187.0 19.9048053065978 6.327891999366058 0.0
-121.0 32.28517899640488 7.960292189548604 0.0
-401.0 2.2127702668489544 0.42646995259844106 0.0
-507.0 5.519266798318902 0.984050600083565 0.0
-804.0 5.063547521393488 0.9422680709438529 0.0
-555.0 9.575168362955086 1.8975031336896853 0.0
-577.0 10.122031495265583 2.0084429524399554 0.0
-404.0 1.6760342295812445 0.33858256371835693 0.0
-713.0 10.638513342447718 2.1078565562551326 0.0
-355.0 11.180312927236821 2.1928623914014436 0.0
-678.0 1.5646361841105878 0.40341752272825504 0.0
-200.0 11.5853967289483 2.263460457878888 0.0
-117.0 11.934781507924452 2.3225323094212396 0.0
-130.0 12.815838776646919 2.475254657311222 0.0
-92.0 13.139905818016102 2.5300041782529137 0.0
-166.0 14.157678869816193 2.6841673030097826 0.0
-119.0 13.798166995797255 2.6856080798766695 0.0
-612.0 2.0406096511215757 6.918610514789574 0.0
-179.0 14.942528735632184 2.8296857665653317 0.0
-111.0 15.428629297685958 2.9651187920526745 0.0
-134.0 16.41602106435769 3.1063149250075637 0.0
-5.0 16.81097777102638 3.290734363969052 0.0
-330.0 3.392576839333637 6.394167735242842 0.0
-481.0 3.0583827029216666 5.215612258129583 0.0
-691.0 2.460884095397235 2.1222643249239987 0.0
-96.0 18.968049015140007 3.548633423141758 0.0
-391.0 5.316724897463162 1.6194331983805668 0.0
-126.0 22.821408678920452 4.424625758208826 0.0
-224.0 16.689452630512935 0.9220971948074401 0.0
-82.0 21.21120056711732 1.1972855763827854 0.0
-25.0 23.758164970378246 5.461985102367196 0.0
-60.0 21.854271102334295 0.9509127321451726 0.0
-70.0 26.284875183553595 5.927356030371576 0.0
-125.0 21.854271102334295 0.9509127321451726 0.0
-15.0 25.85447364423515 5.333755961214286 0.0
-30.0 30.19393387006937 6.820637687841283 0.0
-104.0 31.06486404374905 7.345080467388015 0.0
-201.0 31.287660134690363 7.855115478265881 0.0
-527.0 28.153324218947795 7.4113562032648 0.0
-193.0 33.201681097777104 8.442952439955624 0.0
-341.0 23.788546255506606 2.4046565908337776 0.0
-931.0 31.348422704947083 4.908726785482732 0.0
-942.0 30.97878373588536 4.718544239053697 0.0
-840.0 31.348422704947083 4.908726785482732 0.0
-933.0 30.619271861866423 4.600400535968994 0.0
-882.0 30.619271861866423 4.600400535968994 0.0
-503.0 35.191655273684745 9.646001123805956 0.0
-557.0 31.940857764950124 5.79336378175112 0.0
-260.0 14.507063648792343 2.460846888642356 0.0
-248.0 29.312876601346904 4.558618006829282 0.0
-515.0 31.52058332067446 5.248750126067976 0.0
-194.0 32.02187452529242 6.01524341925166 0.0
-643.0 23.363208263709552 6.111775469333064 0.0
-119.0 36.02714061471467 10.388001210252568 0.0
11.0 35.1460833459922 9.683461322345007 0.0
-114.0 30.345840295711174 5.8625210713616775 0.0
52.0 36.47779634411869 10.945581857737691 0.0
-217.0 30.22431515519773 6.36967452850577 0.0
-761.0 35.20684591624892 9.524975866987479 0.0
104.0 35.33343460428376 10.137306035414294 0.0
-372.0 20.856752240619777 6.100249254397971 0.0
-183.0 6.64843789558965 4.113417954961315 0.0
-310.0 6.496531469947845 4.358350022332041 0.0
-441.0 24.5733961213226 6.837927010243923 0.0
33.0 6.177527976100055 4.558618006829282 0.0
-65.0 16.638817155299 4.98220640569395 0.0
-92.0 18.15788141171705 4.998054951229703 0.0
-134.0 48.3670059243506 12.830117999625397 0.0
-142.0 40.89320978277381 10.702090567233851 0.0
-189.0 20.588384221985923 7.222614433702652 0.0
-37.0 19.145273178388777 7.785958188655322 0.0
-59.0 17.81356018026229 7.342198913654242 0.0
-259.0 20.93270545344068 8.066909677698215 0.0
-114.0 18.750316471720087 7.758583428184476 0.0
-256.0 47.42518608537141 11.382137248404339 0.0
-171.0 20.142792040103295 7.976140735084357 0.0
-90.0 19.838979188819685 7.793162072989755 0.0
-87.0 25.0392424932908 8.680680622991916 0.0
146.0 47.06567421135247 10.889391559929113 0.0
-185.0 28.603979948351814 7.7369717751811775 0.0
-330.0 2.2583421945414957 0.4135029607964614 0.0
-394.0 7.5851941870474455 1.472473957958131 0.0
-573.0 10.461289179198946 2.068955580849194 0.0
-567.0 10.866372980910425 2.1597245234630513 0.0
-412.0 1.7266697047951793 0.3558718861209964 0.0
-882.0 11.499316421084611 2.226000259339836 0.0
-892.0 11.499316421084611 2.226000259339836 0.0
-128.0 12.70444073117626 2.325413863155013 0.0
-714.0 1.4785558762468984 0.6051262840923826 0.0
-150.0 12.861410704339459 2.4320313513046234 0.0
-633.0 1.5443819940250139 1.1021943031682682 0.0
-78.0 12.896855536989214 2.4392352356390563 0.0
-82.0 13.51460833459922 2.5573789387237595 0.0
-780.0 1.9747835333434602 6.300517238895212 0.0
-67.0 13.853866018532583 2.6193323439998846 0.0
-100.0 14.669097169476935 2.6971342948117623 0.0
-295.0 14.380474960757507 2.7389168239514743 0.0
-129.0 14.775431667426199 2.813837221029579 0.0
-299.0 2.739379209073877 6.976241589465039 0.0
-118.0 15.534963795635221 2.89019839497457 0.0
-285.0 16.89705807889007 3.047243073465212 0.0
-62.0 16.88186743632589 3.201406198222081 0.0
-83.0 17.773051800091142 3.3742994222484763 0.0
-27.0 19.808597903691325 3.554396530609304 0.0
-102.0 22.30999037925971 4.198423790107626 0.0
-78.0 22.735328371056763 3.8468742345872893 0.0
-433.0 5.063547521393488 5.2256976961977895 0.0
-623.0 21.327662160109373 4.240206319247338 0.0
-203.0 26.89756443364221 4.781938421196709 0.0
65.0 24.93797154286293 6.01524341925166 0.0
-67.0 32.5788647526457 4.963476306424424 0.0
218.0 23.737910780292673 1.2059302375841052 0.0
-296.0 34.173882221884654 6.124742461135043 0.0
-83.0 29.6268165476733 8.032331032892936 0.0
63.0 31.252215302040607 8.352183497341766 0.0
54.0 28.49764545040255 6.388404627775296 0.0
88.0 30.19393387006937 6.820637687841283 0.0
25.0 31.449693655374954 8.90544181422623 0.0
305.0 24.958225732948502 1.1209244024377945 0.0
283.0 25.79877462149982 1.7519846701341362 0.0
43.0 35.81953516633754 9.49471955278286 0.0
-587.0 23.955643323712593 1.172792369645713 0.0
-28.0 36.574003747025166 9.800164248562824 0.0
-391.0 24.558205478758417 2.622213897733658 0.0
-619.0 35.33343460428376 9.82321667843301 0.0
-543.0 35.33343460428376 9.82321667843301 0.0
-537.0 35.86510709403007 10.200700217557307 0.0
-709.0 34.16881867436326 5.361130721685132 0.0
-756.0 34.16881867436326 5.361130721685132 0.0
-923.0 30.97878373588536 4.718544239053697 0.0
-580.0 23.768292065421033 3.2302217355598137 0.0
-410.0 36.55374955693959 10.67759736049678 0.0
-661.0 34.20426350701301 5.117639431181293 0.0
-524.0 34.57896602359613 6.209748296281354 0.0
-591.0 38.86779077421642 12.144308210987363 0.0
-139.0 32.78647020102284 5.21273070439581 0.0
-361.0 33.5105574965821 5.368334606019565 0.0
-591.0 36.7765456478809 10.935496419669485 0.0
-779.0 34.57896602359613 6.209748296281354 0.0
-491.0 24.29996455516735 6.046940510323166 0.0
-7.0 26.608942224922778 5.881251170631204 0.0
-31.0 38.153830573699935 12.503061650842133 0.0
-513.0 34.40680540786875 9.232498163009494 0.0
-259.0 25.089877968504734 7.27880473151123 0.0
-41.0 35.33343460428376 10.137306035414294 0.0
-421.0 24.107549749354398 6.774532828100911 0.0
-568.0 8.729555926882373 4.940423876554238 0.0
-200.0 12.856347156818066 5.19111905139251 0.0
-246.0 24.254392627474807 6.616047372743383 0.0
-183.0 25.13038634867588 6.752921175097613 0.0
-164.0 30.315459010582813 7.506447476479317 0.0
-78.0 39.88050027849511 9.837624447101877 0.0
-89.0 47.936604385032155 11.916665466019277 0.0
-301.0 47.896096004861 13.125477257337156 0.0
-286.0 20.401032963694362 7.734090221447404 0.0
-290.0 48.25054433135855 13.30701514256487 0.0
-221.0 50.45318750316471 12.998688893051133 0.0
-103.0 19.666818573092307 8.040975694094255 0.0
-154.0 52.134285280267356 14.123935626089587 0.0
-217.0 50.6962377841916 13.17878600141196 0.0
78.0 45.0200010127095 12.407970377627615 0.0
-231.0 2.8659678971087144 0.5042719034103188 0.0
-679.0 8.734619474403766 1.6842681573904648 0.0
-142.0 12.13732340878019 2.3225323094212396 0.0
-755.0 10.866372980910425 2.1597245234630513 0.0
-62.0 2.1317535065066586 0.4120621839295748 0.0
-243.0 12.506962377841916 2.290835218349734 0.0
-620.0 11.767684439718467 2.2476119123431353 0.0
-744.0 1.7722416324877208 0.4062990764620283 0.0
-784.0 12.213276621601093 2.2807497802815275 0.0
-498.0 12.213276621601093 2.2807497802815275 0.0
-738.0 1.6203352068459163 0.5763107467546501 0.0
-189.0 13.448782216821105 2.3124468713530333 0.0
-89.0 12.593042685705605 2.3801633840967047 0.0
-131.0 13.620942832548483 2.4046565908337776 0.0
-107.0 13.443718669299711 2.42482746697019 0.0
-118.0 14.618461694263 2.4507614505741495 0.0
-61.0 2.1317535065066586 6.065670609592692 0.0
-129.0 13.853866018532583 2.4651692192430157 0.0
-173.0 14.005772444174388 2.5689051536588527 0.0
-41.0 14.360220770671932 2.6351808895356372 0.0
-149.0 14.005772444174388 2.5689051536588527 0.0
-121.0 14.669097169476935 2.6971342948117623 0.0
-789.0 2.2583421945414957 7.019464895471637 0.0
-541.0 2.334295407362398 7.108793061218608 0.0
-214.0 16.132462403159654 2.9391848084487155 0.0
-729.0 4.683781457288976 7.097266846283516 0.0
-719.0 3.767279355916755 6.59155416600631 0.0
-491.0 5.620537748746772 6.660711455616868 0.0
-119.0 19.200972201124106 3.4146411745213014 0.0
-263.0 21.722618866778063 3.5471926462748713 0.0
-174.0 22.740391918578155 3.5918567291483567 0.0
-60.0 25.150640538761454 3.685507225495987 0.0
-471.0 4.177426705149627 5.611825896523405 0.0
-130.0 27.4494911134741 3.9217946316653935 0.0
-105.0 26.583624487315813 4.359790799198928 0.0
-214.0 31.29778722973315 4.557177229962395 0.0
34.0 26.193731328168514 6.8436901177114695 0.0
-176.0 34.173882221884654 6.124742461135043 0.0
333.0 25.859537191756544 1.360093362340974 0.0
73.0 32.680135703073574 8.667713631189937 0.0
10.0 35.35875234189073 9.347760312360425 0.0
-96.0 33.41435009367563 9.05528260838244 0.0
414.0 25.196212466453996 2.968000345786448 0.0
-5.0 25.196212466453996 2.968000345786448 0.0
-619.0 34.78150792445187 9.43420692437362 0.0
-117.0 25.110132158590307 5.7847191205498 0.0
-249.0 24.786065117221124 6.721224084026106 0.0
-640.0 34.15362803179908 5.194000605126284 0.0
-608.0 37.53101422856853 5.400031697091071 0.0
-545.0 37.57658615626107 5.708357946604809 0.0
-540.0 37.57658615626107 5.708357946604809 0.0
-226.0 37.53101422856853 5.400031697091071 0.0
-300.0 42.25530406602866 5.744377368276974 0.0
-576.0 41.941364119702264 6.1189793536674975 0.0
26.0 45.789660235961314 13.806964715374528 0.0
-247.0 34.8372069471872 8.366591266010632 0.0
-269.0 42.48316370449137 8.003515495555202 0.0
54.0 36.63476631728189 11.315861512527555 0.0
-31.0 38.153830573699935 12.503061650842133 0.0
-450.0 40.812193022431515 13.193193770080827 0.0
-472.0 40.26026634259962 12.513147088910339 0.0
-496.0 40.26026634259962 12.513147088910339 0.0
-150.0 22.421388424730367 6.1622026596740955 0.0
-99.0 18.147754316674263 5.449018110565216 0.0
-315.0 27.282394045268113 6.994971688734565 0.0
-34.0 20.39596941617297 5.559957929315487 0.0
-174.0 37.50569649096157 10.171884680219573 0.0
-37.0 22.325181021823887 5.882691947498091 0.0
-153.0 43.33383968808547 10.64734104629216 0.0
-104.0 49.34933414350093 13.464059821055512 0.0
-203.0 48.55942073016355 13.237857852954312 0.0
-354.0 49.33920704845815 13.628308383880588 0.0
-120.0 49.57719378196364 13.711873442160012 0.0
-183.0 49.86075244316168 13.788234616105003 0.0
-165.0 20.547875841814776 8.130303859841225 0.0
-197.0 50.08861208162438 13.664327805552754 0.0
-148.0 22.512532280115447 8.43574855562119 0.0
-156.0 52.139348827788744 13.93519385652744 0.0
-237.0 24.006278798926527 8.525076721368162 0.0
-520.0 33.9004506557294 9.895255521777342 0.0
-226.0 51.71907438351309 13.478467589724378 0.0
-153.0 50.159501746923894 13.55050643306871 0.0
-469.0 2.334295407362398 0.42214762199778116 0.0
-546.0 15.656488936148666 2.2778682265477546 0.0
-894.0 15.656488936148666 2.2778682265477546 0.0
-470.0 15.995746620082029 2.3038022101517135 0.0
-174.0 1.7469238948807533 1.0258331292232772 0.0
-139.0 13.87918375613955 2.349907069892086 0.0
-107.0 14.410856245885867 2.385926491564251 0.0
-95.0 17.717352777355813 2.4694915498436756 0.0
-654.0 2.39505797761912 7.1404901522901145 0.0
-382.0 16.340067851536787 2.77061391502298 0.0
-523.0 16.821104866069167 2.8383304277666515 0.0
-464.0 17.788242442655324 2.952151800250695 0.0
-760.0 3.9495670666869205 7.2254959874364255 0.0
-438.0 19.38325991189427 3.1812353220856684 0.0
-393.0 20.416223606258544 3.394470298384889 0.0
-788.0 12.17783178895134 6.7586842825651585 0.0
-83.0 25.945617499620234 3.6466062500900485 0.0
-366.0 12.76013975391159 6.384082297174636 0.0
-43.0 28.67486961365132 3.939083954068033 0.0
-72.0 28.67486961365132 3.939083954068033 0.0
-749.0 13.372829004000202 6.172288097742302 0.0
-676.0 20.709909362499367 6.410016280778596 0.0
-682.0 10.516988201934275 5.279006440272594 0.0
-293.0 20.23393589548838 3.323872231907444 0.0
-135.0 37.36898070788394 5.353926837350699 0.0
-309.0 44.285786622107445 5.986427881913928 0.0
-453.0 25.37343662970277 2.463728442376129 0.0
-258.0 38.665248873360675 7.365251343524428 0.0
126.0 25.859537191756544 1.360093362340974 0.0
384.0 25.75320269380728 2.3340585243563328 0.0
-124.0 38.604486303103954 9.026467071044706 0.0
-93.0 49.308825763329786 9.380898180298816 0.0
451.0 25.748139146285887 2.564582823058193 0.0
-62.0 49.541748949313885 9.501923437117293 0.0
-13.0 39.21211200567117 9.536502081922572 0.0
36.0 39.21211200567117 9.536502081922572 0.0
17.0 25.90004557192769 9.522094313253707 0.0
12.0 25.722821408678918 3.578889737346377 0.0
-82.0 40.50331662362651 9.922630282248187 0.0
383.0 25.844346549192363 9.399628279568343 0.0
-712.0 38.153830573699935 10.388001210252568 0.0
-715.0 42.16416021064357 10.729465327704698 0.0
-750.0 39.27793812344929 11.235178007981903 0.0
-833.0 47.830269887082885 5.744377368276974 0.0
-833.0 47.830269887082885 5.744377368276974 0.0
-863.0 47.830269887082885 5.744377368276974 0.0
-547.0 37.86014481745911 6.018124972985433 0.0
-783.0 42.31606663628538 6.526719206996412 0.0
-616.0 47.501139298192314 6.02821041105364 0.0
-171.0 47.501139298192314 6.02821041105364 0.0
-146.0 42.48316370449137 8.003515495555202 0.0
-77.0 47.501139298192314 6.02821041105364 0.0
-39.0 48.91893260418249 13.482789920325038 0.0
13.0 25.65193174337941 9.706513752215194 0.0
-692.0 40.158995392171754 8.18361260391603 0.0
-155.0 44.58453592586966 12.040572276571526 0.0
-130.0 46.43779431869968 13.974094831933378 0.0
-277.0 25.034178945769405 7.809010618525509 0.0
-43.0 38.589295660539776 10.27994294523607 0.0
-33.0 45.59724543014836 13.331508349301943 0.0
-305.0 46.285887893057875 13.894852104254612 0.0
-48.0 35.54104005266089 8.47464953102713 0.0
-319.0 25.975998784748594 7.732649444580518 0.0
-153.0 25.813965264064002 8.177849496448484 0.0
-196.0 25.165831181325636 6.747158067630066 0.0
-313.0 31.09524532887741 8.199461149451784 0.0
-292.0 22.421388424730367 6.1622026596740955 0.0
-386.0 36.6246392222391 10.506144913337272 0.0
149.0 22.664438705757252 5.829383203423285 0.0
-372.0 31.91047647982176 9.000533087440747 0.0
-123.0 49.673401184870116 13.693143342890485 0.0
-97.0 49.82530761051192 13.808405492241416 0.0
-218.0 49.95695984606815 13.848747244514241 0.0
-436.0 50.23545495974479 13.99426570806979 0.0
-175.0 49.90632437085422 13.812727822842076 0.0
-158.0 23.758164970378246 8.45303787802383 0.0
-460.0 50.741809711884144 14.096560865618741 0.0
-182.0 24.18856650969669 8.512109729566182 0.0
-399.0 26.938072813813356 9.350641866094197 0.0
-188.0 52.296318800951944 14.099442419352513 0.0
-405.0 40.361537293027496 11.820133415937873 0.0
-146.0 52.139348827788744 13.93519385652744 0.0
-134.0 51.51146893513595 13.598052069675969 0.0
-127.0 8.92703428021672 1.7087613641275374 0.0
-139.0 4.6027646969466804 0.8587030126644286 0.0
-74.0 5.666109676439313 1.080582650164969 0.0
-372.0 11.342346447921413 2.18998083766767 0.0
-88.0 12.724694921261836 2.378722607229818 0.0
-246.0 13.084206795280773 2.368637169161612 0.0
-87.0 11.595523823991087 2.2476119123431353 0.0
-536.0 3.422958124461998 0.622415606495022 0.0
-414.0 13.757658615626108 2.316769201953693 0.0
-629.0 15.129879993923742 2.31388764821992 0.0
-140.0 2.157071244113626 0.5273243332805048 0.0
-866.0 15.656488936148666 2.2778682265477546 0.0
-328.0 1.9444022482150993 0.5575806474851239 0.0
-729.0 15.995746620082029 2.3038022101517135 0.0
-126.0 1.9697199858220669 0.9206564179405535 0.0
-240.0 13.87918375613955 2.349907069892086 0.0
-352.0 2.030482556078789 1.6785050499229184 0.0
-170.0 16.193224973416374 2.3354993012232192 0.0
-188.0 23.874626563370295 2.3657556154278385 0.0
-220.0 2.227960909413135 6.773092051234025 0.0
-57.0 15.494455415464074 2.629417782068091 0.0
-56.0 18.60853714112107 2.5732274842595126 0.0
-113.0 15.747632791533748 2.682726526142896 0.0
-764.0 2.6026634259962527 7.035313441007391 0.0
-455.0 5.043293331307914 7.382540665927067 0.0
-125.0 23.11003088763988 3.0774993876698313 0.0
-721.0 10.511924654412882 7.111674614952382 0.0
-295.0 24.077168464226034 3.2431887273617934 0.0
-682.0 11.514507063648791 6.96327459766306 0.0
-98.0 30.548382196566912 3.313786793839238 0.0
-216.0 26.411463871588435 3.5760081836126036 0.0
-790.0 5.980049622765709 6.5468900831328245 0.0
-36.0 45.97701149425287 4.0701946489547165 0.0
-240.0 43.88070282039597 5.266039448470615 0.0
-374.0 44.503519165527365 6.791822150503551 0.0
-10.0 25.641804648336624 2.3801633840967047 0.0
-251.0 45.0200010127095 8.125981529240565 0.0
-25.0 46.093473087244924 9.560995288659644 0.0
-53.0 46.640336219555415 9.906781736712434 0.0
61.0 49.526558306749706 10.07967496073883 0.0
-155.0 46.91883133323206 10.210785655625513 0.0
-26.0 26.1279052103904 10.810148832250349 0.0
-479.0 47.36442351511469 10.77557018744507 0.0
-765.0 47.6631728188769 6.405693950177936 0.0
-728.0 48.00749405033166 5.705476392871035 0.0
-103.0 47.78976150691174 12.222110161799241 0.0
-548.0 48.85310648640437 6.770210497500251 0.0
-6.0 50.30128107752291 13.544743325601162 0.0
-132.0 48.27079852144412 8.566859250507873 0.0
90.0 49.151855790166586 11.820133415937873 0.0
-774.0 48.61005620537748 7.667814485570619 0.0
-114.0 44.58453592586966 12.040572276571526 0.0
-471.0 48.61005620537748 7.667814485570619 0.0
-203.0 49.61770216213479 14.112409411154493 0.0
-262.0 49.89619727581143 14.108087080553833 0.0
16.0 46.23018887032254 8.257092224127248 0.0
-436.0 26.639323510051142 9.085538922587059 0.0
-48.0 41.22740391918578 8.404051464549685 0.0
-303.0 32.8928046989721 9.540824412523232 0.0
-201.0 23.93538913362702 6.000835650582794 0.0
19.0 21.464377943186996 5.740055037676314 0.0
-285.0 44.88834877715327 12.36330629475413 0.0
-346.0 41.2881664894425 11.500280951489042 0.0
-332.0 48.45814977973568 13.380494762776088 0.0
-298.0 49.2176819079447 13.56347342487069 0.0
-55.0 50.281026887437335 14.051896782745255 0.0
-186.0 50.50382297837865 14.113850188021381 0.0
-92.0 22.431515519773153 8.526517498235048 0.0
-330.0 51.298799939237426 14.20750068436901 0.0
-351.0 51.698820193427515 14.291065742648435 0.0
-190.0 26.355764848853106 9.304537006353826 0.0
-159.0 52.36214491873006 14.221908453037877 0.0
-88.0 47.242898374601246 13.402106415779388 0.0
-215.0 50.924097422654306 14.043252121543935 0.0
-175.0 51.99756949718973 14.059100667079688 0.0
-481.0 10.66889462757608 2.0703963577160804 0.0
-346.0 7.230745860549901 1.3788234616105002 0.0
47.0 13.443718669299711 2.406097367700664 0.0
-218.0 13.463972859385285 2.452202227441036 0.0
-115.0 13.084206795280773 2.368637169161612 0.0
-552.0 23.803736898070788 2.3354993012232192 0.0
-169.0 2.2583421945414957 0.6742835737029406 0.0
-205.0 16.193224973416374 2.3354993012232192 0.0
-697.0 1.9697199858220669 0.9206564179405535 0.0
-677.0 2.698870828902729 6.232800726151541 0.0
-180.0 24.239201984910625 2.4003342602331177 0.0
-122.0 24.239201984910625 2.4003342602331177 0.0
-118.0 24.583523216365386 2.4651692192430157 0.0
-108.0 24.583523216365386 2.4651692192430157 0.0
-560.0 3.1292723682211756 7.447375624936965 0.0
-96.0 25.88485492936351 2.610687682798565 0.0
-389.0 3.681199048053066 7.52229602201507 0.0
-118.0 30.401539318446503 2.8152779978964655 0.0
-101.0 32.05731935794217 2.6740818649415763 0.0
-26.0 27.489999493645247 2.8440935352341983 0.0
-58.0 27.08997923945516 2.89884305617589 0.0
-789.0 7.818117373031545 7.144812482890774 0.0
-135.0 32.38138639931135 3.1207226936764303 0.0
-24.0 29.596435262544937 3.2114916362902877 0.0
-744.0 19.580738265228618 7.000734796202112 0.0
-133.0 31.920603574864547 3.548633423141758 0.0
-188.0 33.69284520735227 3.6566916881582547 0.0
-714.0 20.552939389336167 6.701053207889694 0.0
-184.0 37.73861967694567 3.708559655366173 0.0
-207.0 43.992100865866625 4.031293673548777 0.0
-58.0 48.76702617854068 4.052905326552077 0.0
-67.0 48.54423008759937 5.250190902934862 0.0
-662.0 24.85695478252063 6.270260924690593 0.0
-698.0 24.107549749354398 5.874047286296771 0.0
-392.0 50.24051850726619 6.029651187920527 0.0
-646.0 25.282292774317686 5.629115218926045 0.0
-449.0 48.70120006076257 8.095725215035946 0.0
-679.0 25.905109119449087 5.469188986701629 0.0
-252.0 49.71897311256266 9.183511749535349 0.0
-149.0 49.9974682262393 9.261313700347227 0.0
-111.0 26.45197225175958 6.0339735185211865 0.0
-129.0 49.07083902982429 9.576843834195397 0.0
-9.0 49.324016405893964 9.781434149293299 0.0
-309.0 26.213985518254088 9.180630195801575 0.0
-295.0 26.558306749708844 11.289927528923595 0.0
-51.0 49.66327408982733 10.262653622833431 0.0
-369.0 49.67846473239151 11.164579941504458 0.0
-965.0 50.205073674616436 6.127624014868817 0.0
-908.0 49.90632437085422 6.068552163326466 0.0
-301.0 26.026634259962528 10.586828417882922 0.0
-520.0 49.81518051546914 5.973460890111948 0.0
-888.0 50.39242493290799 7.474750385407812 0.0
-479.0 48.91893260418249 6.3754376359733165 0.0
-105.0 50.701301331713 10.001873009926951 0.0
-16.0 50.508886525900046 13.236417076087426 0.0
-245.0 27.165932452276063 10.291469160171163 0.0
84.0 49.3746518811079 13.4006656389125 0.0
-211.0 51.081067395817506 14.20750068436901 0.0
28.0 50.64053876145628 11.955566441425216 0.0
-3.0 50.80763582966226 13.623986053279928 0.0
32.0 50.82282647222644 14.067745328281008 0.0
9.0 49.627829257177574 13.988502600602244 0.0
-200.0 27.429236923388526 9.97737980318988 0.0
-89.0 46.77198845511165 9.15757776593139 0.0
-235.0 33.45992202136817 10.426902185658506 0.0
-115.0 25.170894728847028 6.12186090740127 0.0
-387.0 41.22234037166439 11.820133415937873 0.0
-37.0 26.17347713808294 6.333655106833604 0.0
-436.0 48.00749405033166 13.22200930741856 0.0
-337.0 47.87077826725404 13.30269281196421 0.0
-92.0 22.75051901362094 7.958851412681717 0.0
-91.0 50.65066585649906 14.286743412047775 0.0
-66.0 50.99498708795382 14.257927874710042 0.0
-313.0 48.934123246746665 13.58508507787399 0.0
-53.0 52.0178236872753 14.249283213508724 0.0
-150.0 51.967188212061366 14.093679311884967 0.0
-220.0 9.266291964150083 1.7735963231374356 0.0
-92.0 12.517089472884702 2.358551731093405 0.0
152.0 18.5832194035141 2.447879896840376 0.0
-754.0 4.704035647374551 0.8731107813332949 0.0
-187.0 8.445997265684339 1.6237555289812267 0.0
-82.0 23.874626563370295 2.517037186450934 0.0
222.0 24.203757152260874 2.383044937830478 0.0
-642.0 3.4584029571117525 0.6411457057645482 0.0
-128.0 30.117980657248467 2.3282954168887864 0.0
-884.0 23.77841916046382 2.311006094486147 0.0
-398.0 29.738214593143955 2.367196392294725 0.0
-805.0 2.8001417793305987 0.7693748469174578 0.0
-877.0 3.341941364119702 0.6512311438327546 0.0
-378.0 2.6634259962529745 1.8398720590142204 0.0
-197.0 29.87493037622158 2.390248822164911 0.0
-75.0 29.82935844852904 2.4651692192430157 0.0
-526.0 3.2001620335206846 7.496362038411111 0.0
-41.0 30.031900349384777 2.545852723788667 0.0
-107.0 32.10795483315611 2.583312922327719 0.0
-660.0 5.2508987796850475 7.147694036624547 0.0
-710.0 10.977771026381083 7.392626103995274 0.0
-78.0 31.8800951946934 3.00113821372484 0.0
-606.0 15.251405134437187 7.245666863572838 0.0
-464.0 25.727884956200313 7.095826069416629 0.0
-120.0 33.92576839333637 3.344043108043857 0.0
-430.0 25.991189427312776 6.934459060325327 0.0
-150.0 42.88318395868145 3.751782961372772 0.0
-341.0 45.59218188262697 3.770513060642298 0.0
-595.0 24.46199807585194 6.739954183295633 0.0
-720.0 20.623829054635678 6.49790366965868 0.0
-229.0 49.334143500936754 3.881452879392568 0.0
-554.0 26.224112613296874 6.410016280778596 0.0
-304.0 51.00511418299661 6.337977437434264 0.0
-392.0 50.24051850726619 6.029651187920527 0.0
-454.0 51.400070889665294 8.523635944501274 0.0
-704.0 25.226593751582357 6.039736625988732 0.0
-576.0 26.457035799280973 5.911507484835823 0.0
-735.0 50.3114081725657 8.878067053755384 0.0
-412.0 49.66327408982733 8.912645698560663 0.0
-524.0 27.095042786976556 7.943002867145965 0.0
-149.0 50.17975593700947 9.46446323857824 0.0
-15.0 50.11392981923135 9.595573933464923 0.0
-691.0 26.62413286748696 9.854913769504517 0.0
-54.0 50.063294344017415 9.958649703920353 0.0
-47.0 50.063294344017415 9.958649703920353 0.0
-15.0 50.08861208162438 10.454276946129353 0.0
-89.0 50.149374651881104 11.204921693777283 0.0
-903.0 50.8582713048762 6.496462892791793 0.0
-801.0 50.39748848042939 6.218392957482674 0.0
-858.0 50.39748848042939 6.218392957482674 0.0
-986.0 50.39242493290799 7.474750385407812 0.0
