3

v02 a00 v00
-642.0 14.871021595772769 0.0
-413.0 14.9073153256739 0.0
-518.0 14.769389264764426 0.0
-471.0 14.76580391925701 0.0
-494.0 14.736671758502975 0.0
-848.0 15.495544035436074 0.0
-554.0 16.16810093233157 0.0
-400.0 15.691691495448175 0.0
-561.0 15.467239493176708 0.0
-614.0 15.060787624926864 0.0
-124.0 15.310219112713623 0.0
-694.0 16.306415088936948 0.0
-483.0 16.91658403305328 0.0
369.0 15.496789763453126 0.0
-453.0 14.667740960365272 0.0
-649.0 3.3626904885829494 0.0
-601.0 3.2041622258322997 0.0
-861.0 3.3825876596963638 0.0
-487.0 3.2865071988702703 0.0
-628.0 3.464583230386056 0.0
-942.0 3.5903208971668854 0.0
-354.0 3.535851949488274 0.0
-861.0 4.207068964349921 0.0
-940.0 4.319271918819218 0.0
-901.0 5.095983799208349 0.0
-906.0 5.092064443546066 0.0
-189.0 5.720325795584371 0.0
-505.0 7.090473534017593 0.0
-751.0 8.030614804306532 0.0
-237.0 9.024926389164909 0.0
-789.0 11.43864623809096 0.0
-426.0 14.45223307846981 0.0
-470.0 12.117802161664256 0.0
-798.0 12.313954736981207 0.0
-494.0 12.435063558173955 0.0
-360.0 13.005643220567018 0.0
-705.0 12.682458218099006 0.0
-554.0 12.612896128798576 0.0
-798.0 13.31618915584159 0.0
-455.0 14.191139111826047 0.0
-686.0 13.43133953958998 0.0
-472.0 14.272674188500384 0.0
-222.0 15.20629463261821 0.0
-4.0 14.067640198471775 0.0
-527.0 15.159174799987225 0.0
-458.0 14.741086946172357 0.0
-610.0 15.82079681888689 0.0
-641.0 14.072391959871823 0.0
-692.0 15.627625330906703 0.0
-398.0 16.747492284105256 0.0
-556.0 17.363887538179792 0.0
-694.0 16.100240293743873 0.0
-545.0 16.292312945920983 0.0
-441.0 16.059574408397296 0.0
-732.0 15.551438234075226 0.0
-577.0 16.14749763389823 0.0
-173.0 17.105405638438494 0.0
-448.0 15.554593188260863 0.0
-206.0 17.27728594425171 0.0
-192.0 15.20291193352243 0.0
-373.0 16.558146111543245 0.0
-392.0 15.946868975713206 0.0
-602.0 16.029814830789295 0.0
-905.0 3.269818991693599 0.0
-811.0 3.254926530637464 0.0
-604.0 3.21599765489004 0.0
-473.0 3.2611831789991457 0.0
-818.0 3.36096235990608 0.0
-711.0 3.5340605545097428 0.0
-197.0 3.6266244224685105 0.0
-193.0 3.5146526430754688 0.0
-821.0 3.796943288974057 0.0
4.0 3.9408932062965856 0.0
-520.0 5.118895539394871 0.0
-480.0 4.965151582387239 0.0
-349.0 5.680478780104461 0.0
-904.0 6.372204007062553 0.0
-926.0 6.3797727678237575 0.0
-203.0 7.559859623442296 0.0
-585.0 10.912396450130904 0.0
-529.0 12.171149155363405 0.0
-627.0 12.02407726786249 0.0
-453.0 11.87565738696564 0.0
-356.0 11.963020532431791 0.0
-449.0 12.565280845479744 0.0
-693.0 12.350995628773642 0.0
-583.0 12.549389345584244 0.0
-755.0 12.373253789072768 0.0
-397.0 12.545272609207757 0.0
-558.0 12.824828007980965 0.0
-517.0 12.767768709589445 0.0
-531.0 14.508772347276103 0.0
-477.0 13.651526857316627 0.0
-257.0 13.957213357739251 0.0
-326.0 13.113632266232376 0.0
-740.0 14.278846146827753 0.0
-231.0 13.724323251159749 0.0
-275.0 14.622365032575958 0.0
-663.0 16.487542694402073 0.0
-496.0 14.355290490837522 0.0
-539.0 15.526393634334289 0.0
-252.0 15.774674230830442 0.0
-640.0 16.88477119465208 0.0
-606.0 17.543555029409617 0.0
-571.0 17.688247122220233 0.0
-661.0 16.92220563200151 0.0
-230.0 19.217519131463558 0.0
-610.0 17.256677327109315 0.0
-419.0 17.712043073567276 0.0
-676.0 18.490064430386173 0.0
-666.0 17.167028551838715 0.0
-602.0 16.233294799513068 0.0
-167.0 16.47540174160748 0.0
112.0 15.685501145245798 0.0
-370.0 3.578019049144583 0.0
-842.0 3.5559656263023243 0.0
-920.0 3.42997734432864 0.0
-942.0 3.5277690629997362 0.0
-248.0 3.6282651622051896 0.0
-879.0 3.866466797281577 0.0
-881.0 4.265005644339913 0.0
44.0 5.614707122259331 0.0
-813.0 4.9959794727041285 0.0
-863.0 7.443087701915164 0.0
-375.0 9.016868200124526 0.0
-876.0 8.230365387072036 0.0
-745.0 10.936170515318672 0.0
-456.0 11.312107209121104 0.0
-492.0 11.859376205607274 0.0
-384.0 12.20892672513279 0.0
-675.0 13.526242197549546 0.0
-767.0 12.424038352493612 0.0
-628.0 12.372756971424296 0.0
-487.0 12.45828489734446 0.0
-382.0 12.825066331996664 0.0
-457.0 14.306567977531143 0.0
-593.0 14.614965187928386 0.0
-525.0 13.074931336726214 0.0
-172.0 13.81741027798226 0.0
-651.0 14.986892746896125 0.0
-460.0 15.454860940228155 0.0
-321.0 15.189920128254176 0.0
-645.0 17.32589589235842 0.0
79.0 18.360112062843555 0.0
-521.0 17.20444768419261 0.0
-641.0 18.107254066937085 0.0
-724.0 18.260279521588302 0.0
-590.0 18.87097334557965 0.0
-607.0 18.27467220094091 0.0
439.0 18.09711621137678 0.0
-207.0 18.72443400062074 0.0
-375.0 18.595849354595614 0.0
-268.0 18.326208205623374 0.0
-510.0 17.657177128045653 0.0
-120.0 17.814660911950636 0.0
135.0 17.593820089871905 0.0
-850.0 3.637665843602929 0.0
-888.0 3.8704837394968195 0.0
-296.0 4.9417201355536555 0.0
-283.0 5.042205407168101 0.0
-947.0 5.118959825943747 0.0
-901.0 7.403047727627674 0.0
-933.0 8.218655705936872 0.0
-330.0 8.595922256425972 0.0
-252.0 9.576934454295412 0.0
-453.0 11.971120337775394 0.0
-788.0 11.900024575658 0.0
-862.0 11.902943203360893 0.0
-292.0 12.826635823357625 0.0
-826.0 12.649119555433055 0.0
-576.0 13.038673263632445 0.0
-649.0 12.666985317504464 0.0
-620.0 13.102183117742266 0.0
-699.0 12.691638785788436 0.0
-433.0 13.607981901394012 0.0
-637.0 13.468568553197036 0.0
-218.0 13.936382380272988 0.0
-439.0 15.596594361582667 0.0
-550.0 14.947148253709555 0.0
-657.0 15.437781771739127 0.0
-155.0 15.740339139133702 0.0
-377.0 15.64171486387552 0.0
-647.0 15.848572573571047 0.0
-553.0 16.397105992864258 0.0
-354.0 16.312452288494246 0.0
-531.0 16.322143227074264 0.0
-466.0 17.418810228260664 0.0
-681.0 19.09714887353667 0.0
-700.0 17.161354940201136 0.0
-265.0 19.417285522425136 0.0
-524.0 20.53704447372442 0.0
-578.0 18.634994214256828 0.0
-631.0 19.674437718374683 0.0
-499.0 18.754688678447913 0.0
-690.0 19.9099331260052 0.0
-496.0 20.038499798410275 0.0
-522.0 18.684167529778332 0.0
-354.0 20.735787660165737 0.0
-309.0 19.9001006279366 0.0
-361.0 18.951645537977587 0.0
-496.0 20.721810616427145 0.0
-274.0 19.719491299299925 0.0
-684.0 4.032428417836404 0.0
-25.0 4.206097335741502 0.0
-294.0 4.09445268185464 0.0
-886.0 5.207137765636459 0.0
-21.0 4.27200632279911 0.0
-955.0 5.6998628652459695 0.0
-210.0 7.314804254673364 0.0
-185.0 7.37744548940465 0.0
-808.0 8.092323596667166 0.0
-361.0 7.673160157471539 0.0
-942.0 7.761058627243996 0.0
-886.0 7.855885330945547 0.0
-562.0 9.603421866957559 0.0
-544.0 10.694637455138361 0.0
-501.0 13.685943807585979 0.0
-366.0 12.943494341434139 0.0
-216.0 13.689888542477192 0.0
-415.0 13.132851348749822 0.0
-622.0 13.550869673477065 0.0
-761.0 12.944919695712127 0.0
-772.0 13.06597195220584 0.0
-363.0 13.188168630663386 0.0
-604.0 13.312388127375034 0.0
-537.0 13.881451624048774 0.0
-458.0 14.303540787839008 0.0
-565.0 14.104977730686349 0.0
-699.0 14.72096844788426 0.0
-398.0 14.865982396608882 0.0
-729.0 15.485819596258255 0.0
-730.0 16.223494775228655 0.0
-644.0 14.3975001582491 0.0
-549.0 17.464428000107198 0.0
-641.0 16.464487077142106 0.0
-394.0 17.11127999180447 0.0
-635.0 18.26624911703534 0.0
-524.0 17.790979901729326 0.0
-520.0 18.882075386726502 0.0
-432.0 19.723121890758268 0.0
-409.0 19.530630851999515 0.0
-640.0 20.011631914233327 0.0
-71.0 19.614649746974287 0.0
-518.0 20.96998110399459 0.0
-568.0 20.474308962890202 0.0
-484.0 19.846717719521173 0.0
-580.0 22.40684425910243 0.0
-182.0 21.781776394689476 0.0
-496.0 22.136146408309436 0.0
-366.0 22.792468729510972 0.0
-383.0 21.472278244839305 0.0
-749.0 21.4281039979973 0.0
-378.0 20.148947492996474 0.0
-682.0 21.116266349748667 0.0
-168.0 20.448435879133193 0.0
-253.0 21.916321604627072 0.0
-88.0 23.277435688759763 0.0
-243.0 4.069963637278139 0.0
-836.0 4.05012222993397 0.0
-833.0 4.247224004968466 0.0
-859.0 4.2439537050894955 0.0
-23.0 4.530168525243383 0.0
-855.0 7.60038524752689 0.0
-74.0 6.082984686475049 0.0
-889.0 7.19985314838592 0.0
-774.0 8.156989101183832 0.0
-745.0 9.245395846881465 0.0
-801.0 10.093193623197285 0.0
-599.0 12.608245665710216 0.0
-493.0 13.994639532915782 0.0
-602.0 12.702351201758471 0.0
-526.0 12.446638206739575 0.0
-777.0 12.844194753267788 0.0
-605.0 13.056685531449828 0.0
-323.0 12.78509360880049 0.0
-768.0 13.537000346878546 0.0
-322.0 13.629827440034683 0.0
-576.0 13.304811094662835 0.0
-552.0 14.605211470204138 0.0
-675.0 15.440814464586992 0.0
